header|season_name|round_name|group_name|match_id|date|team_a|team_b|team_a_score|team_b_score|result_type|reg_result|final_result|match_details_url
Matches|2009/2010|Apertura||815320|2009-09-20T19:10:00+00:00|San Lorenzo|Racing Club|0|0|R|D||/matches/2009/09/20/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/racing-club-de-avellaneda/815320/
Matches|2009/2010|Apertura||815313|2009-09-20T21:20:00+00:00|Boca Juniors|Godoy Cruz|2|3|R|B||/matches/2009/09/20/argentina/primera-division/boca-juniors/godoy-cruz-antonio-tomba/815313/
Matches|2009/2010|Apertura||815318|2009-09-20T23:10:00+00:00|Arsenal|River Plate|1|0|R|A||/matches/2009/09/21/argentina/primera-division/arsenal-de-sarandi/club-atletico-river-plate/815318/
Matches|2009/2010|Apertura||815301|2009-09-11T22:10:00+00:00|Racing Club|Gimnasia La Plata|1|1|R|D||/matches/2009/09/12/argentina/primera-division/racing-club-de-avellaneda/gimnasia-y-esgrima-la-plata/815301/
Matches|2009/2010|Apertura||815306|2009-09-12T00:10:00+00:00|Newell's Old Boys|Argentinos Juniors|0|1|R|B||/matches/2009/09/12/argentina/primera-division/newell-s-old-boys/argentinos-juniors/815306/
Matches|2009/2010|Apertura||815304|2009-09-12T17:10:00+00:00|Chacarita Juniors|Rosario Central|0|1|R|B||/matches/2009/09/12/argentina/primera-division/club-atletico-chacarita-juniors/club-atletico-rosario-central/815304/
Matches|2009/2010|Apertura||815310|2009-09-12T19:10:00+00:00|Vélez Sarsfield|San Lorenzo|0|0|R|D||/matches/2009/09/12/argentina/primera-division/club-atletico-velez-sarsfield/club-atletico-san-lorenzo-de-almagro/815310/
Matches|2009/2010|Apertura||815302|2009-09-12T21:10:00+00:00|Tigre|Arsenal|1|2|R|B||/matches/2009/09/12/argentina/primera-division/club-atletico-tigre/arsenal-de-sarandi/815302/
Matches|2009/2010|Apertura||815307|2009-09-12T23:10:00+00:00|Atlético Tucumán|Boca Juniors|2|0|R|A||/matches/2009/09/13/argentina/primera-division/club-atletico-tucuman/boca-juniors/815307/
Matches|2009/2010|Apertura||815305|2009-09-13T17:10:00+00:00|Lanús|Banfield|1|2|R|B||/matches/2009/09/13/argentina/primera-division/ca-lanus/ca-banfield/815305/
Matches|2009/2010|Apertura||815303|2009-09-13T19:10:00+00:00|River Plate|Colón|0|0|R|D||/matches/2009/09/13/argentina/primera-division/club-atletico-river-plate/colon-de-santa-fe/815303/
Matches|2009/2010|Apertura||815309|2009-09-13T21:10:00+00:00|Estudiantes|Independiente|2|1|R|A||/matches/2009/09/13/argentina/primera-division/estudiantes-de-la-plata/ca-independiente/815309/
Matches|2009/2010|Apertura||815308|2009-09-13T23:10:00+00:00|Godoy Cruz|Huracán|1|1|R|D||/matches/2009/09/14/argentina/primera-division/godoy-cruz-antonio-tomba/club-atletico-huracan/815308/
Matches|2009/2010|Apertura||815298|2009-09-02T17:10:00+00:00|Arsenal|Racing Club|0|0|R|D||/matches/2009/09/02/argentina/primera-division/arsenal-de-sarandi/racing-club-de-avellaneda/815298/
Matches|2009/2010|Apertura||815300|2009-09-02T19:15:00+00:00|San Lorenzo|Estudiantes|2|2|R|D||/matches/2009/09/02/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/estudiantes-de-la-plata/815300/
Matches|2009/2010|Apertura||815294|2009-09-02T23:10:00+00:00|Argentinos Juniors|Lanús|0|0|R|D||/matches/2009/09/03/argentina/primera-division/argentinos-juniors/ca-lanus/815294/
Matches|2009/2010|Apertura||815292|2009-09-03T19:10:00+00:00|Huracán|Atlético Tucumán|0|2|R|B||/matches/2009/09/03/argentina/primera-division/club-atletico-huracan/club-atletico-tucuman/815292/
Matches|2009/2010|Apertura||815291|2009-09-03T21:10:00+00:00|Independiente|Godoy Cruz|2|0|R|A||/matches/2009/09/03/argentina/primera-division/ca-independiente/godoy-cruz-antonio-tomba/815291/
Matches|2009/2010|Apertura||815293|2009-09-03T23:10:00+00:00|Boca Juniors|Newell's Old Boys|1|1|R|D||/matches/2009/09/04/argentina/primera-division/boca-juniors/newell-s-old-boys/815293/
Matches|2009/2010|Apertura||815295|2009-09-04T17:15:00+00:00|Banfield|Chacarita Juniors|1|0|R|A||/matches/2009/09/04/argentina/primera-division/ca-banfield/club-atletico-chacarita-juniors/815295/
Matches|2009/2010|Apertura||815297|2009-09-04T22:10:00+00:00|Colón|Tigre|5|1|R|A||/matches/2009/09/05/argentina/primera-division/colon-de-santa-fe/club-atletico-tigre/815297/
Matches|2009/2010|Apertura||815299|2009-09-05T00:20:00+00:00|Gimnasia La Plata|Vélez Sarsfield|0|1|R|B||/matches/2009/09/05/argentina/primera-division/gimnasia-y-esgrima-la-plata/club-atletico-velez-sarsfield/815299/
Matches|2009/2010|Apertura||815296|2009-09-08T23:15:00+00:00|Rosario Central|River Plate|2|1|R|A||/matches/2009/09/09/argentina/primera-division/club-atletico-rosario-central/club-atletico-river-plate/815296/
Matches|2009/2010|Apertura||815282|2009-08-28T22:10:00+00:00|Tigre|Rosario Central|1|2|R|B||/matches/2009/08/29/argentina/primera-division/club-atletico-tigre/club-atletico-rosario-central/815282/
Matches|2009/2010|Apertura||815281|2009-08-29T00:10:00+00:00|Racing Club|Colón|1|1|R|D||/matches/2009/08/29/argentina/primera-division/racing-club-de-avellaneda/colon-de-santa-fe/815281/
Matches|2009/2010|Apertura||815290|2009-08-29T17:10:00+00:00|Vélez Sarsfield|Arsenal|3|1|R|A||/matches/2009/08/29/argentina/primera-division/club-atletico-velez-sarsfield/arsenal-de-sarandi/815290/
Matches|2009/2010|Apertura||815287|2009-08-29T19:10:00+00:00|Estudiantes|Gimnasia La Plata|3|0|R|A||/matches/2009/08/29/argentina/primera-division/estudiantes-de-la-plata/gimnasia-y-esgrima-la-plata/815287/
Matches|2009/2010|Apertura||815284|2009-08-29T21:10:00+00:00|Argentinos Juniors|Banfield|1|1|R|D||/matches/2009/08/29/argentina/primera-division/argentinos-juniors/ca-banfield/815284/
Matches|2009/2010|Apertura||815289|2009-08-29T23:10:00+00:00|Godoy Cruz|San Lorenzo|1|1|R|D||/matches/2009/08/30/argentina/primera-division/godoy-cruz-antonio-tomba/club-atletico-san-lorenzo-de-almagro/815289/
Matches|2009/2010|Apertura||815283|2009-08-30T17:10:00+00:00|River Plate|Chacarita Juniors|4|3|R|A||/matches/2009/08/30/argentina/primera-division/club-atletico-river-plate/club-atletico-chacarita-juniors/815283/
Matches|2009/2010|Apertura||815288|2009-08-30T19:20:00+00:00|Atlético Tucumán|Independiente|2|4|R|B||/matches/2009/08/30/argentina/primera-division/club-atletico-tucuman/ca-independiente/815288/
Matches|2009/2010|Apertura||815285|2009-08-30T21:15:00+00:00|Lanús|Boca Juniors|1|2|R|B||/matches/2009/08/30/argentina/primera-division/ca-lanus/boca-juniors/815285/
Matches|2009/2010|Apertura||815286|2009-08-30T23:10:00+00:00|Newell's Old Boys|Huracán|1|0|R|A||/matches/2009/08/31/argentina/primera-division/newell-s-old-boys/club-atletico-huracan/815286/
Matches|2009/2010|Apertura||815278|2009-08-21T22:00:00+00:00|Gimnasia La Plata|Godoy Cruz|0|2|R|B||/matches/2009/08/22/argentina/primera-division/gimnasia-y-esgrima-la-plata/godoy-cruz-antonio-tomba/815278/
Matches|2009/2010|Apertura||815280|2009-08-22T00:05:00+00:00|Independiente|Newell's Old Boys|0|1|R|B||/matches/2009/08/22/argentina/primera-division/ca-independiente/newell-s-old-boys/815280/
Matches|2009/2010|Apertura||815279|2009-08-22T17:00:00+00:00|San Lorenzo|Atlético Tucumán|3|1|R|A||/matches/2009/08/22/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/club-atletico-tucuman/815279/
Matches|2009/2010|Apertura||815274|2009-08-22T19:10:00+00:00|Chacarita Juniors|Tigre|1|2|R|B||/matches/2009/08/22/argentina/primera-division/club-atletico-chacarita-juniors/club-atletico-tigre/815274/
Matches|2009/2010|Apertura||815277|2009-08-22T21:10:00+00:00|Arsenal|Estudiantes|0|2|R|B||/matches/2009/08/22/argentina/primera-division/arsenal-de-sarandi/estudiantes-de-la-plata/815277/
Matches|2009/2010|Apertura||815273|2009-08-22T23:05:00+00:00|Rosario Central|Racing Club|1|0|R|A||/matches/2009/08/23/argentina/primera-division/club-atletico-rosario-central/racing-club-de-avellaneda/815273/
Matches|2009/2010|Apertura||815272|2009-08-23T17:00:00+00:00|Huracán|Lanús|1|2|R|B||/matches/2009/08/23/argentina/primera-division/club-atletico-huracan/ca-lanus/815272/
Matches|2009/2010|Apertura||815275|2009-08-23T19:00:00+00:00|Boca Juniors|Argentinos Juniors|2|2|R|D||/matches/2009/08/23/argentina/primera-division/boca-juniors/argentinos-juniors/815275/
Matches|2009/2010|Apertura||815271|2009-08-23T21:10:00+00:00|Banfield|River Plate|2|0|R|A||/matches/2009/08/23/argentina/primera-division/ca-banfield/club-atletico-river-plate/815271/
Matches|2009/2010|Apertura||815276|2009-08-23T23:00:00+00:00|Colón|Vélez Sarsfield|0|1|R|B||/matches/2009/08/24/argentina/primera-division/colon-de-santa-fe/club-atletico-velez-sarsfield/815276/
Relegation Play-offs - Finals|2008/2009|Relegation Play-offs - Finals||800790|2009-07-08T18:30:00+00:00|Belgrano|Rosario Central|0|1|R|B||/matches/2009/07/08/argentina/primera-division/ca-belgrano-de-cordoba/club-atletico-rosario-central/800790/
Relegation Play-offs - Finals|2008/2009|Relegation Play-offs - Finals||800792|2009-07-12T19:45:00+00:00|Rosario Central|Belgrano|1|1|R|D||/matches/2009/07/12/argentina/primera-division/club-atletico-rosario-central/ca-belgrano-de-cordoba/800792/
Relegation Play-offs - Finals|2008/2009|Relegation Play-offs - Finals||800791|2009-07-09T18:30:00+00:00|Atlético Rafaela|Gimnasia La Plata|3|0|R|A||/matches/2009/07/09/argentina/primera-division/atletico-de-rafaela/gimnasia-y-esgrima-la-plata/800791/
Relegation Play-offs - Finals|2008/2009|Relegation Play-offs - Finals||800793|2009-07-12T17:30:00+00:00|Gimnasia La Plata|Atlético Rafaela|3|0|R|A||/matches/2009/07/12/argentina/primera-division/gimnasia-y-esgrima-la-plata/atletico-de-rafaela/800793/
Matches|2008/2009|Clausura||745752|2009-06-26T19:00:00+00:00|Arsenal|Independiente|1|1|R|D||/matches/2009/06/26/argentina/primera-division/arsenal-de-sarandi/ca-independiente/745752/
Matches|2008/2009|Clausura||745745|2009-07-04T00:15:00+00:00|Racing Club|Newell's Old Boys|2|1|R|A||/matches/2009/07/04/argentina/primera-division/racing-club-de-avellaneda/newell-s-old-boys/745745/
Matches|2008/2009|Clausura||745750|2009-07-04T19:10:00+00:00|Colón|Boca Juniors|1|3|R|B||/matches/2009/07/04/argentina/primera-division/colon-de-santa-fe/boca-juniors/745750/
Matches|2008/2009|Clausura||745749|2009-07-04T19:10:00+00:00|Banfield|Tigre|0|3|R|B||/matches/2009/07/04/argentina/primera-division/ca-banfield/club-atletico-tigre/745749/
Matches|2008/2009|Clausura||745753|2009-07-04T21:20:00+00:00|San Lorenzo|Argentinos Juniors|3|0|R|A||/matches/2009/07/04/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/argentinos-juniors/745753/
Matches|2008/2009|Clausura||745754|2009-07-04T21:20:00+00:00|Rosario Central|Godoy Cruz|0|1|R|B||/matches/2009/07/04/argentina/primera-division/club-atletico-rosario-central/godoy-cruz-antonio-tomba/745754/
Matches|2008/2009|Clausura||745747|2009-07-05T00:10:00+00:00|River Plate|Estudiantes|1|2|R|B||/matches/2009/07/05/argentina/primera-division/club-atletico-river-plate/estudiantes-de-la-plata/745747/
Matches|2008/2009|Clausura||745751|2009-07-05T16:00:00+00:00|San Martín Tucumán|Lanús|2|3|R|B||/matches/2009/07/05/argentina/primera-division/ca-san-martin-de-tucuman/ca-lanus/745751/
Matches|2008/2009|Clausura||745748|2009-07-05T16:10:00+00:00|Gimnasia La Plata|Gimnasia Jujuy|2|0|R|A||/matches/2009/07/05/argentina/primera-division/gimnasia-y-esgrima-la-plata/gimnasia-y-esgrima-de-jujuy/745748/
Matches|2008/2009|Clausura||745746|2009-07-05T19:00:00+00:00|Vélez Sarsfield|Huracán|1|0|R|A||/matches/2009/07/05/argentina/primera-division/club-atletico-velez-sarsfield/club-atletico-huracan/745746/
Matches|2008/2009|Clausura||745738|2009-06-19T22:00:00+00:00|Newell's Old Boys|San Martín Tucumán|0|1|R|B||/matches/2009/06/20/argentina/primera-division/newell-s-old-boys/ca-san-martin-de-tucuman/745738/
Matches|2008/2009|Clausura||745736|2009-06-20T00:15:00+00:00|Argentinos Juniors|Banfield|1|1|R|D||/matches/2009/06/20/argentina/primera-division/argentinos-juniors/ca-banfield/745736/
Matches|2008/2009|Clausura||745744|2009-06-20T19:10:00+00:00|Independiente|San Lorenzo|0|1|R|B||/matches/2009/06/20/argentina/primera-division/ca-independiente/club-atletico-san-lorenzo-de-almagro/745744/
Matches|2008/2009|Clausura||745737|2009-06-20T21:20:00+00:00|Gimnasia Jujuy|Racing Club|0|2|R|B||/matches/2009/06/20/argentina/primera-division/gimnasia-y-esgrima-de-jujuy/racing-club-de-avellaneda/745737/
Matches|2008/2009|Clausura||745742|2009-06-21T00:10:00+00:00|Tigre|Rosario Central|0|1|R|B||/matches/2009/06/21/argentina/primera-division/club-atletico-tigre/club-atletico-rosario-central/745742/
Matches|2008/2009|Clausura||745743|2009-06-21T16:00:00+00:00|Estudiantes|Colón|1|3|R|B||/matches/2009/06/21/argentina/primera-division/estudiantes-de-la-plata/colon-de-santa-fe/745743/
Matches|2008/2009|Clausura||745739|2009-06-21T18:00:00+00:00|Godoy Cruz|River Plate|1|0|R|A||/matches/2009/06/21/argentina/primera-division/godoy-cruz-antonio-tomba/club-atletico-river-plate/745739/
Matches|2008/2009|Clausura||745740|2009-06-21T20:10:00+00:00|Huracán|Arsenal|3|0|R|A||/matches/2009/06/21/argentina/primera-division/club-atletico-huracan/arsenal-de-sarandi/745740/
Matches|2008/2009|Clausura||745735|2009-06-21T20:10:00+00:00|Lanús|Vélez Sarsfield|1|1|R|D||/matches/2009/06/21/argentina/primera-division/ca-lanus/club-atletico-velez-sarsfield/745735/
Matches|2008/2009|Clausura||745741|2009-06-21T22:30:00+00:00|Boca Juniors|Gimnasia La Plata|1|2|R|B||/matches/2009/06/22/argentina/primera-division/boca-juniors/gimnasia-y-esgrima-la-plata/745741/
Matches|2008/2009|Clausura||745725|2009-06-12T22:00:00+00:00|Banfield|Independiente|5|0|R|A||/matches/2009/06/13/argentina/primera-division/ca-banfield/ca-independiente/745725/
Matches|2008/2009|Clausura||745726|2009-06-13T00:15:00+00:00|Colón|Gimnasia La Plata|2|0|R|A||/matches/2009/06/13/argentina/primera-division/colon-de-santa-fe/gimnasia-y-esgrima-la-plata/745726/
Matches|2008/2009|Clausura||745729|2009-06-13T19:10:00+00:00|River Plate|Tigre|3|1|R|A||/matches/2009/06/13/argentina/primera-division/club-atletico-river-plate/club-atletico-tigre/745729/
Matches|2008/2009|Clausura||745732|2009-06-13T21:20:00+00:00|Vélez Sarsfield|Newell's Old Boys|2|0|R|A||/matches/2009/06/13/argentina/primera-division/club-atletico-velez-sarsfield/newell-s-old-boys/745732/
Matches|2008/2009|Clausura||745728|2009-06-13T21:20:00+00:00|Arsenal|Lanús|4|1|R|A||/matches/2009/06/13/argentina/primera-division/arsenal-de-sarandi/ca-lanus/745728/
Matches|2008/2009|Clausura||745734|2009-06-14T00:10:00+00:00|Estudiantes|Godoy Cruz|1|0|R|A||/matches/2009/06/14/argentina/primera-division/estudiantes-de-la-plata/godoy-cruz-antonio-tomba/745734/
Matches|2008/2009|Clausura||745733|2009-06-14T14:00:00+00:00|San Lorenzo|Huracán|0|1|R|B||/matches/2009/06/14/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/club-atletico-huracan/745733/
Matches|2008/2009|Clausura||745727|2009-06-14T18:00:00+00:00|San Martín Tucumán|Gimnasia Jujuy|0|1|R|B||/matches/2009/06/14/argentina/primera-division/ca-san-martin-de-tucuman/gimnasia-y-esgrima-de-jujuy/745727/
Matches|2008/2009|Clausura||745731|2009-06-14T20:10:00+00:00|Racing Club|Boca Juniors|3|0|R|A||/matches/2009/06/14/argentina/primera-division/racing-club-de-avellaneda/boca-juniors/745731/
Matches|2008/2009|Clausura||745730|2009-06-14T22:30:00+00:00|Rosario Central|Argentinos Juniors|2|1|R|A||/matches/2009/06/15/argentina/primera-division/club-atletico-rosario-central/argentinos-juniors/745730/
Matches|2008/2009|Clausura||745715|2009-05-29T22:00:00+00:00|Newell's Old Boys|Arsenal|1|1|R|D||/matches/2009/05/30/argentina/primera-division/newell-s-old-boys/arsenal-de-sarandi/745715/
Matches|2008/2009|Clausura||745716|2009-05-30T00:15:00+00:00|Huracán|Banfield|2|1|R|A||/matches/2009/05/30/argentina/primera-division/club-atletico-huracan/ca-banfield/745716/
Matches|2008/2009|Clausura||745718|2009-05-30T19:10:00+00:00|Independiente|Rosario Central|3|1|R|A||/matches/2009/05/30/argentina/primera-division/ca-independiente/club-atletico-rosario-central/745718/
Matches|2008/2009|Clausura||745719|2009-05-30T21:20:00+00:00|Godoy Cruz|Colón|1|3|R|B||/matches/2009/05/30/argentina/primera-division/godoy-cruz-antonio-tomba/colon-de-santa-fe/745719/
Matches|2008/2009|Clausura||745720|2009-05-31T00:10:00+00:00|Lanús|San Lorenzo|2|1|R|A||/matches/2009/05/31/argentina/primera-division/ca-lanus/club-atletico-san-lorenzo-de-almagro/745720/
Matches|2008/2009|Clausura||745722|2009-05-31T18:00:00+00:00|Gimnasia Jujuy|Vélez Sarsfield|0|1|R|B||/matches/2009/05/31/argentina/primera-division/gimnasia-y-esgrima-de-jujuy/club-atletico-velez-sarsfield/745722/
Matches|2008/2009|Clausura||745721|2009-05-31T18:00:00+00:00|Argentinos Juniors|River Plate|0|0|R|D||/matches/2009/05/31/argentina/primera-division/argentinos-juniors/club-atletico-river-plate/745721/
Matches|2008/2009|Clausura||745717|2009-05-31T20:10:00+00:00|Gimnasia La Plata|Racing Club|0|0|R|D||/matches/2009/05/31/argentina/primera-division/gimnasia-y-esgrima-la-plata/racing-club-de-avellaneda/745717/
Matches|2008/2009|Clausura||745724|2009-05-31T22:30:00+00:00|Tigre|Estudiantes|2|0|R|A||/matches/2009/06/01/argentina/primera-division/club-atletico-tigre/estudiantes-de-la-plata/745724/
Matches|2008/2009|Clausura||745723|2009-05-31T22:30:00+00:00|Boca Juniors|San Martín Tucumán|3|0|R|A||/matches/2009/06/01/argentina/primera-division/boca-juniors/ca-san-martin-de-tucuman/745723/
Matches|2008/2009|Clausura||745709|2009-05-22T22:00:00+00:00|Arsenal|Gimnasia Jujuy|0|1|R|B||/matches/2009/05/23/argentina/primera-division/arsenal-de-sarandi/gimnasia-y-esgrima-de-jujuy/745709/
Matches|2008/2009|Clausura||745708|2009-05-23T00:15:00+00:00|Godoy Cruz|Tigre|0|2|R|B||/matches/2009/05/23/argentina/primera-division/godoy-cruz-antonio-tomba/club-atletico-tigre/745708/
Matches|2008/2009|Clausura||745705|2009-05-23T19:10:00+00:00|Banfield|Lanús|0|1|R|B||/matches/2009/05/23/argentina/primera-division/ca-banfield/ca-lanus/745705/
Matches|2008/2009|Clausura||745714|2009-05-23T21:20:00+00:00|Estudiantes|Argentinos Juniors|3|2|R|A||/matches/2009/05/23/argentina/primera-division/estudiantes-de-la-plata/argentinos-juniors/745714/
Matches|2008/2009|Clausura||745711|2009-05-23T21:20:00+00:00|San Lorenzo|Newell's Old Boys|0|2|R|B||/matches/2009/05/23/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/newell-s-old-boys/745711/
Matches|2008/2009|Clausura||745707|2009-05-24T00:10:00+00:00|Rosario Central|Huracán|1|2|R|B||/matches/2009/05/24/argentina/primera-division/club-atletico-rosario-central/club-atletico-huracan/745707/
Matches|2008/2009|Clausura||745713|2009-05-24T18:00:00+00:00|River Plate|Independiente|2|0|R|A||/matches/2009/05/24/argentina/primera-division/club-atletico-river-plate/ca-independiente/745713/
Matches|2008/2009|Clausura||745712|2009-05-24T20:10:00+00:00|Vélez Sarsfield|Boca Juniors|2|0|R|A||/matches/2009/05/24/argentina/primera-division/club-atletico-velez-sarsfield/boca-juniors/745712/
Matches|2008/2009|Clausura||745710|2009-05-24T22:30:00+00:00|Colón|Racing Club|0|0|R|D||/matches/2009/05/25/argentina/primera-division/colon-de-santa-fe/racing-club-de-avellaneda/745710/
Matches|2008/2009|Clausura||745706|2009-05-24T22:30:00+00:00|San Martín Tucumán|Gimnasia La Plata|0|1|R|B||/matches/2009/05/25/argentina/primera-division/ca-san-martin-de-tucuman/gimnasia-y-esgrima-la-plata/745706/
Matches|2008/2009|Clausura||745698|2009-05-15T22:00:00+00:00|Argentinos Juniors|Godoy Cruz|2|4|R|B||/matches/2009/05/16/argentina/primera-division/argentinos-juniors/godoy-cruz-antonio-tomba/745698/
Matches|2008/2009|Clausura||745695|2009-05-16T00:15:00+00:00|Lanús|Rosario Central|2|1|R|A||/matches/2009/05/16/argentina/primera-division/ca-lanus/club-atletico-rosario-central/745695/
Matches|2008/2009|Clausura||745704|2009-05-16T19:10:00+00:00|Huracán|River Plate|4|0|R|A||/matches/2009/05/16/argentina/primera-division/club-atletico-huracan/club-atletico-river-plate/745704/
Matches|2008/2009|Clausura||745699|2009-05-16T21:20:00+00:00|Gimnasia La Plata|Vélez Sarsfield|3|1|R|A||/matches/2009/05/16/argentina/primera-division/gimnasia-y-esgrima-la-plata/club-atletico-velez-sarsfield/745699/
Matches|2008/2009|Clausura||745696|2009-05-16T21:20:00+00:00|Newell's Old Boys|Banfield|1|1|R|D||/matches/2009/05/16/argentina/primera-division/newell-s-old-boys/ca-banfield/745696/
Matches|2008/2009|Clausura||745697|2009-05-17T00:10:00+00:00|Tigre|Colón|2|1|R|A||/matches/2009/05/17/argentina/primera-division/club-atletico-tigre/colon-de-santa-fe/745697/
Matches|2008/2009|Clausura||745702|2009-05-17T18:00:00+00:00|Boca Juniors|Arsenal|2|1|R|A||/matches/2009/05/17/argentina/primera-division/boca-juniors/arsenal-de-sarandi/745702/
Matches|2008/2009|Clausura||745703|2009-05-17T20:10:00+00:00|Racing Club|San Martín Tucumán|1|2|R|B||/matches/2009/05/17/argentina/primera-division/racing-club-de-avellaneda/ca-san-martin-de-tucuman/745703/
Matches|2008/2009|Clausura||745701|2009-05-17T22:30:00+00:00|Gimnasia Jujuy|San Lorenzo|0|3|R|B||/matches/2009/05/18/argentina/primera-division/gimnasia-y-esgrima-de-jujuy/club-atletico-san-lorenzo-de-almagro/745701/
Matches|2008/2009|Clausura||745700|2009-05-17T22:30:00+00:00|Independiente|Estudiantes|1|5|R|B||/matches/2009/05/18/argentina/primera-division/ca-independiente/estudiantes-de-la-plata/745700/
Matches|2008/2009|Clausura||745694|2009-05-08T22:00:00+00:00|Banfield|Gimnasia Jujuy|2|2|R|D||/matches/2009/05/09/argentina/primera-division/ca-banfield/gimnasia-y-esgrima-de-jujuy/745694/
Matches|2008/2009|Clausura||745687|2009-05-09T00:15:00+00:00|Tigre|Argentinos Juniors|1|1|R|D||/matches/2009/05/09/argentina/primera-division/club-atletico-tigre/argentinos-juniors/745687/
Matches|2008/2009|Clausura||745690|2009-05-09T19:05:00+00:00|Arsenal|Gimnasia La Plata|0|0|R|D||/matches/2009/05/09/argentina/primera-division/arsenal-de-sarandi/gimnasia-y-esgrima-la-plata/745690/
Matches|2008/2009|Clausura||745693|2009-05-09T21:05:00+00:00|Vélez Sarsfield|Racing Club|2|2|R|D||/matches/2009/05/09/argentina/primera-division/club-atletico-velez-sarsfield/racing-club-de-avellaneda/745693/
Matches|2008/2009|Clausura||745689|2009-05-09T23:10:00+00:00|Colón|San Martín Tucumán|2|0|R|A||/matches/2009/05/10/argentina/primera-division/colon-de-santa-fe/ca-san-martin-de-tucuman/745689/
Matches|2008/2009|Clausura||745691|2009-05-10T18:00:00+00:00|Rosario Central|Newell's Old Boys|1|1|R|D||/matches/2009/05/10/argentina/primera-division/club-atletico-rosario-central/newell-s-old-boys/745691/
Matches|2008/2009|Clausura||745685|2009-05-10T18:00:00+00:00|Godoy Cruz|Independiente|2|0|R|A||/matches/2009/05/10/argentina/primera-division/godoy-cruz-antonio-tomba/ca-independiente/745685/
Matches|2008/2009|Clausura||745692|2009-05-10T20:10:00+00:00|San Lorenzo|Boca Juniors|1|1|R|D||/matches/2009/05/10/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/boca-juniors/745692/
Matches|2008/2009|Clausura||745688|2009-05-10T22:30:00+00:00|River Plate|Lanús|1|1|R|D||/matches/2009/05/11/argentina/primera-division/club-atletico-river-plate/ca-lanus/745688/
Matches|2008/2009|Clausura||745686|2009-05-10T22:30:00+00:00|Estudiantes|Huracán|1|1|R|D||/matches/2009/05/11/argentina/primera-division/estudiantes-de-la-plata/club-atletico-huracan/745686/
Matches|2008/2009|Clausura||745675|2009-05-02T19:10:00+00:00|Independiente|Tigre|4|1|R|A||/matches/2009/05/02/argentina/primera-division/ca-independiente/club-atletico-tigre/745675/
Matches|2008/2009|Clausura||745682|2009-05-02T21:20:00+00:00|Gimnasia La Plata|San Lorenzo|1|2|R|B||/matches/2009/05/02/argentina/primera-division/gimnasia-y-esgrima-la-plata/club-atletico-san-lorenzo-de-almagro/745682/
Matches|2008/2009|Clausura||745679|2009-05-02T21:20:00+00:00|Gimnasia Jujuy|Rosario Central|0|1|R|B||/matches/2009/05/02/argentina/primera-division/gimnasia-y-esgrima-de-jujuy/club-atletico-rosario-central/745679/
Matches|2008/2009|Clausura||745676|2009-05-03T00:10:00+00:00|Lanús|Estudiantes|0|3|R|B||/matches/2009/05/03/argentina/primera-division/ca-lanus/estudiantes-de-la-plata/745676/
Matches|2008/2009|Clausura||745683|2009-05-03T00:15:00+00:00|Argentinos Juniors|Colón|2|0|R|A||/matches/2009/05/03/argentina/primera-division/argentinos-juniors/colon-de-santa-fe/745683/
Matches|2008/2009|Clausura||745684|2009-05-03T18:00:00+00:00|Racing Club|Arsenal|4|1|R|A||/matches/2009/05/03/argentina/primera-division/racing-club-de-avellaneda/arsenal-de-sarandi/745684/
Matches|2008/2009|Clausura||745678|2009-05-03T18:00:00+00:00|San Martín Tucumán|Vélez Sarsfield|0|0|R|D||/matches/2009/05/03/argentina/primera-division/ca-san-martin-de-tucuman/club-atletico-velez-sarsfield/745678/
Matches|2008/2009|Clausura||745681|2009-05-03T20:10:00+00:00|Newell's Old Boys|River Plate|1|0|R|A||/matches/2009/05/03/argentina/primera-division/newell-s-old-boys/club-atletico-river-plate/745681/
Matches|2008/2009|Clausura||745677|2009-05-03T20:20:00+00:00|Huracán|Godoy Cruz|3|2|R|A||/matches/2009/05/03/argentina/primera-division/club-atletico-huracan/godoy-cruz-antonio-tomba/745677/
Matches|2008/2009|Clausura||745680|2009-05-03T22:30:00+00:00|Boca Juniors|Banfield|2|3|R|B||/matches/2009/05/04/argentina/primera-division/boca-juniors/ca-banfield/745680/
Matches|2008/2009|Clausura||745665|2009-04-24T22:00:00+00:00|Arsenal|San Martín Tucumán|1|1|R|D||/matches/2009/04/25/argentina/primera-division/arsenal-de-sarandi/ca-san-martin-de-tucuman/745665/
Matches|2008/2009|Clausura||745674|2009-04-25T00:15:00+00:00|Banfield|Gimnasia La Plata|3|1|R|A||/matches/2009/04/25/argentina/primera-division/ca-banfield/gimnasia-y-esgrima-la-plata/745674/
Matches|2008/2009|Clausura||745672|2009-04-25T19:10:00+00:00|San Lorenzo|Racing Club|1|1|R|D||/matches/2009/04/25/argentina/primera-division/club-atletico-san-lorenzo-de-almagro/racing-club-de-avellaneda/745672/
